prop_id,size_acres,size_square_feet,land_type_cd,land_soil_code,ag_use_cd,primary_use_cd
45567,13.5000,588060.00,"4         ","Columbia River Irrigated Agland #1      ","AG   ",83
45568,130.0000,5662800.00,"52        ","Rangeland                               ","AG   ",83
45570,160.0000,.00,"52        ","Rangeland                               ","AG   ",83
45572,178.5900,.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45572,285.9100,10768032.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45573,17.8000,766656.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45574,612.0000,.00,"5         ","Dry Agland #4                           ","AG   ",83
45574,28.0000,.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45575,567.0000,24698520.00,"5         ","Dry Agland #4                           ","AG   ",83
45575,73.0000,3179880.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45576,500.0000,21780000.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45576,102.7300,16278372.00,"51        ","Dry Pasture #1                          ","AG   ",83
45576,30.0000,.00,"9         ","Onion & Potato Storage Land             ","AG   ",83
45577,76.7500,3343230.00,"4         ","River Circle Irrigated Agland #2        ","AG   ",83
45577,438.7500,19111950.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45577,124.5000,5423220.00,"51        ","Dry Pasture #1                          ","AG   ",83
45578,234.8100,10228323.60,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45578,403.2400,17565134.40,"51        ","Dry Pasture #1                          ","AG   ",83
45581,6.7800,.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45581,633.2200,27878400.00,"52        ","Rangeland                               ","AG   ",83
45583,553.6000,24114816.00,"5         ","Dry Agland #1                           ","AG   ",83
45583,81.4000,3545784.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45584,7.0000,.00,"52        ","Rangeland                               ",,81
45586,19.8800,865972.80,"4         ","Well Circle Irrigated Agland #1         ",,81
45586,140.5600,6122793.60,"52        ","Rangeland                               ",,81
45588,22.7600,991425.60,"52        ","Rangeland                               ",,81
45589,45.0000,1306800.00,"4         ","Well Circle Irrigated Agland #1         ","AG   ",83
45589,14.6400,1291118.40,"52        ","Rangeland                               ","AG   ",83
45590,550.0000,23958000.00,"5         ","Dry Agland #3                           ","AG   ",83
45590,10.0000,435600.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45591,74.0000,3223440.00,"5         ","Dry Agland #2                           ","AG   ",83
45591,6.0000,261360.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45592,583.0000,25395480.00,"5         ","Dry Agland #2                           ","AG   ",83
45592,57.0000,2482920.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45594,16.0000,696960.00,"41        ","Well Circle Irrigated Pasture           ","AG   ",83
45594,3.0000,130680.00,"51        ","Dry Pasture #1                          ","AG   ",83
45594,1.0000,43560.00,"9         ","Rural Homesite                          ","AG   ",83
45606,5.7800,.00,"9         ","River Circle Irrigated AG1 SITE         ","AG   ",83
45607,7.5000,326700.00,"51        ","Dry Pasture #1                          ","AG   ",83
45607,8.0000,348480.00,"4         ","River Circle Irrigated Agland #1        ","AG   ",83
45615,5.9500,.00,"9         ","River Circle Irrigated AG1 SITE         ","AG   ",83
45616,1.9900,.00,"9         ","River Circle Irrigated AG1 SITE         ","AG   ",83
45617,635.0000,27660600.00,"5         ","Dry Agland #1                           ","AG   ",83
45617,5.0000,217800.00,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45618,446.6000,19453896.00,"5         ","Dry Agland #1                           ","AG   ",83
45618,156.6300,6822802.80,"51        ","Dry Pasture Nominal Value               ","AG   ",83
45619,10.8900,474368.40,"9         ",None,,18
45620,2.0000,87120.00,"9         ",None,,18
45621,8.5300,371566.80,"9         ",None,,18
45623,23.6100,.00,"4         ","Irrigated Agland #1                     ",,81
45633,5.0000,217800.00,"9         ",None,,18
45634,5.0000,217800.00,"9         ",None,,18
45635,5.0000,217800.00,"9         ",None,,18
45636,.5800,25265.00,"9         ",None,,11
45637,.1699,7405.00,"9         ",None,,11
45639,.9199,40075.00,"9         ",None,,11
45640,1.4400,62726.40,"9         ",None,,18
45641,.9000,39204.00,"9         ",None,,11
45642,.4799,20908.00,"9         ",None,,11
45643,.5410,23569.00,"9         ",None,,11
45644,1.3500,58806.00,"9         ",None,,18
45645,1.3500,58806.00,"9         ",None,,18
45646,1.2800,55756.80,"9         ",None,,18
45647,1.2800,55756.80,"9         ",None,,18
45648,1.2800,55756.80,"9         ",None,,18
45649,3.8300,166834.80,"9         ",None,,18
45650,1.3300,57934.80,"9         ",None,,18
45651,1.6000,69696.00,"9         ",None,,18
45652,1.0900,47480.40,"9         ",None,,18
45653,1.1000,47916.00,"9         ",None,,18
45654,1.3300,57934.80,"9         ",None,,18
45655,1.2600,54885.60,"9         ",None,,18
45656,1.2600,54885.60,"9         ",None,,18
45657,1.2600,54885.60,"9         ",None,,18
45658,1.2300,53578.80,"9         ",None,,18
45659,1.3300,57934.80,"9         ",None,,18
45660,1.2800,55756.80,"9         ",None,,18
45661,1.2800,55756.80,"9         ",None,,18
45662,4.0000,174240.00,"9         ",None,,18
45663,2.0000,87120.00,"9         ",None,,18
45664,5.0700,220849.20,"9         ",None,,18
45666,5.2600,229125.60,"9         ",None,,18
45668,5.2600,229125.60,"9         ",None,,18
45669,5.2800,229996.80,"9         ",None,,18
45671,6.0000,261360.00,"9         ",None,,18
45672,6.0000,261360.00,"9         ",None,,18
45673,7.2100,314067.60,"9         ",None,,18
45674,4.0000,174240.00,"9         ",None,,18
45675,4.0000,174240.00,"9         ",None,,18
45676,7.8700,277912.80,"9         ",None,,18
45677,3.2500,141570.00,"9         ",None,,18
45678,2.1800,94960.80,"9         ",None,,18
45679,2.5700,111949.20,"9         ",None,,18
45680,1.5300,66646.80,"9         ",None,,18
45681,1.1100,48351.60,"9         ",None,,18
45682,1.0000,43560.00,"9         ",None,,18
45683,1.1000,47916.00,"9         ",None,,18
45684,1.0900,47480.40,"9         ",None,,18
45685,3.6600,159429.60,"9         ",None,,18
45688,1.6300,71002.80,"9         ",None,,18
45689,4.6100,200811.60,"9         ",None,,18
45690,1.2700,55321.20,"9         ",None,,18
45691,1.2600,54885.60,"9         ",None,,18
45692,1.0000,43560.00,"9         ",None,,18
45693,10.4000,.00,"9         ",None,,18
45694,6.0600,263973.60,"9         ",None,,18
45696,1.9700,85813.20,"9         ",None,,18
45697,2.8200,122839.20,"9         ",None,,18
45698,1.5300,66646.80,"9         ",None,,18
45699,2.0000,87120.00,"9         ",None,,18
45700,2.0000,87120.00,"9         ",None,,18
45701,2.0000,87120.00,"9         ",None,,18
45702,2.2800,99316.80,"9         ",None,,18
45703,2.3100,100623.60,"9         ",None,,18
45704,2.3100,100623.60,"9         ",None,,18
45705,2.2700,98881.20,"9         ",None,,18
45706,1.8000,78408.00,"9         ",None,,18
45707,2.3100,100623.60,"9         ",None,,18
45708,2.3200,101059.20,"9         ",None,,18
45709,2.2700,98881.20,"9         ",None,,18
45710,2.0000,87120.00,"9         ",None,,18
45711,2.0000,87120.00,"9         ",None,,18
45712,2.0000,87120.00,"9         ",None,,18
45713,2.0000,87120.00,"9         ",None,,18
45714,2.0000,87120.00,"9         ",None,,18
45715,2.7100,118047.60,"9         ",None,,18
45716,3.1900,138956.40,"9         ",None,,18
45717,2.1700,94525.20,"9         ",None,,18
45718,2.1700,94525.20,"9         ",None,,18
45719,2.0000,87120.00,"9         ",None,,18
45720,2.0000,87120.00,"9         ",None,,18
45721,2.0000,87120.00,"9         ",None,,18
45722,2.0000,87120.00,"9         ",None,,18
45723,2.0000,87120.00,"9         ",None,,18
45724,2.7200,118483.20,"9         ",None,,18
45725,2.3200,101059.20,"9         ",None,,18
45726,2.3600,102801.60,"9         ",None,,18
45727,3.1000,135036.00,"9         ",None,,18
45728,2.3300,101494.80,"9         ",None,,18
45729,1.1200,48787.20,"9         ",None,,18
45730,2.1400,93218.40,"9         ",None,,18
45731,2.1400,93218.40,"9         ",None,,18
45732,2.3500,102366.00,"9         ",None,,18
45733,2.0200,87991.20,"9         ",None,,18
45734,1.8700,81457.20,"9         ",None,,18
45735,2.9100,126759.60,"9         ",None,,18
45736,2.6400,114998.40,"9         ",None,,18
45737,2.4000,104544.00,"9         ",None,,18
45738,2.0600,89733.60,"9         ",None,,18
45739,1.0000,43560.00,"9         ",None,,18
45740,2.0000,87120.00,"9         ",None,,18
45743,4.4800,195148.80,"9         ",None,,18
45744,1.2100,52707.60,"9         ",None,,18
45746,2.5300,110206.80,"9         ",None,,18
45747,1.7700,77101.20,"9         ",None,,18
45748,2.4500,106722.00,"9         ",None,,18
45752,1.0500,45738.00,"9         ",None,,18
45755,1.2600,54885.60,"9         ",None,,18
45756,1.2600,54885.60,"9         ",None,,18
45757,1.2600,54885.60,"9         ",None,,18
45758,1.2600,54885.60,"9         ",None,,18
45763,1.2300,53578.80,"9         ",None,,18
45764,1.2300,53578.80,"9         ",None,,18
45765,1.2300,53578.80,"9         ",None,,18
45766,1.0000,43560.00,"9         ",None,,18
45767,4.2400,184694.40,"9         ",None,,18
45771,2.0000,87120.00,"9         ",None,,18
45773,3.4400,149846.40,"9         ",None,,18
45776,1.2300,53578.80,"9         ",None,,18
45781,4.2200,183823.20,"9         ",None,,18
45785,1.0000,43560.00,"9         ",None,,18
45786,1.0000,43560.00,"9         ",None,,18
45787,1.0000,43560.00,"9         ",None,,18
45788,1.0000,43560.00,"9         ",None,,18
45789,7.1600,311889.60,"9         ",None,,18
45790,1.8400,80150.40,"9         ",None,,18
45792,1.8900,82328.40,"9         ",None,,18
45793,8.2900,361112.40,"9         ",None,,18
45794,2.5000,108900.00,"9         ",None,,18
45795,2.0500,89298.00,"9         ",None,,18
45796,3.8900,169448.40,"9         ",None,,18
45797,2.9000,126324.00,"9         ",None,,18
45798,1.2300,53578.80,"9         ",None,,18
45799,1.2300,53578.80,"9         ",None,,18
45800,1.2300,53578.80,"9         ",None,,18
45801,9.5200,414691.20,"9         ","Rural Homesite                          ",,18
45804,2.5000,108900.00,"9         ",None,,18
45805,2.5000,108900.00,"9         ",None,,18
45806,.8899,38768.00,"9         ",None,,11
45808,1.4200,65340.00,"9         ",None,,18
45809,5.0000,217800.00,"9         ",None,,18
45810,5.0000,217800.00,"9         ",None,,18
45811,3.0000,130680.00,"9         ",None,,18
45812,1.0000,43560.00,"9         ",None,,18
45813,1.0000,43560.00,"91        ",None,,18
45814,4.8500,211266.00,"9         ",None,,18
45815,1.2500,54450.00,"9         ",None,,18
45816,1.2500,54450.00,"9         ",None,,18
45817,1.2500,54450.00,"9         ",None,,18
45818,1.2500,54450.00,"9         ",None,,18
45819,2.3300,101494.80,"9         ",None,,18
45820,3.5700,155509.20,"9         ",None,,18
45821,1.5500,67518.00,"9         ",None,,18
45822,2.3300,101494.80,"9         ",None,,18
45823,1.4900,64904.40,"9         ",None,,18
45824,1.0000,43560.00,"9         ",None,,18
45825,1.0000,43560.00,"9         ",None,,18
45826,1.4900,64904.40,"9         ",None,,18
45827,2.0700,90169.20,"9         ",None,,18
45828,2.2500,98010.00,"9         ",None,,18
45829,2.2500,98010.00,"9         ",None,,18
45830,3.0800,134164.80,"9         ",None,,18
45831,1.0000,43560.00,"9         ",None,,18
45832,1.0000,43560.00,"9         ",None,,18
45833,2.6900,117176.40,"9         ",None,,18
45834,1.0000,43560.00,"9         ",None,,18
45836,2.5000,108900.00,"9         ",None,,18
45839,2.5700,111949.20,"9         ",None,,18
45840,2.5700,111949.20,"9         ",None,,18
45841,2.5700,111949.20,"9         ",None,,18
45842,2.5700,111949.20,"9         ",None,,18
45847,4.5000,196020.00,"9         ",None,,18
45848,4.5000,196020.00,"9         ",None,,18
45849,4.6700,203425.20,"9         ",None,,18
45850,6.6800,290980.80,"9         ",None,,18
45851,4.0000,174240.00,"9         ",None,,18
45852,4.6400,202118.40,"9         ",None,,18
45853,4.0100,174675.60,"9         ",None,,18
45854,4.5100,196455.60,"4         ","Irrigated Agland #1                     ","AG   ",83
45854,5.9500,259182.00,"51        ","Dry Pasture #1                          ","AG   ",83
45854,1.0000,.00,"9         ","Rural Homesite                          ",,83
45855,15.5000,675180.00,"9         ",None,,18
45858,80.0000,3484800.00,"51        ","Dry Pasture #1                          ",,81
45859,2.2900,99752.40,"9         ",None,,18
45860,1.0000,43560.00,"9         ",None,,18
45861,1.0000,43560.00,"9         ",None,,18
45862,1.0000,43560.00,"9         ",None,,18
45864,1.4700,64033.20,"9         ",None,,18
45865,1.4800,64468.80,"9         ",None,,18
45866,1.4700,64033.20,"9         ",None,,18
45867,1.4700,64033.20,"9         ",None,,18
45868,.9399,40946.00,"9         ",None,,11
45869,1.0300,44866.80,"9         ",None,,18
45870,.8600,37462.00,"9         ",None,,11
45871,.9399,40946.00,"9         ",None,,11
45872,1.0900,47480.40,"9         ",None,,18
45874,7.9300,.00,"9         ",None,,18
45875,13.0000,566280.00,"9         ",None,,18
45876,3.1800,138520.80,"9         ",None,,18
45877,40.0000,1742400.00,"9         ","Base rate per Acre or Hectacre          ",,81
45879,20.0000,871200.00,"9         ","Rural Homesite                          ",,18
45880,3.7300,81892.80,"9         ",None,,18
45881,20.0000,871200.00,"9         ","Rural Homesite                          ",,18
45882,2.6600,115869.60,"9         ",None,,18
45883,.8000,34848.00,"11        ",None,,25
45884,1.3000,56628.00,"11        ",None,,18
45888,4.8200,209959.20,"9         ",None,,18
45889,5.0100,218235.60,"9         ",None,,18
45890,3.1900,138956.40,"9         ",None,,18
45891,1.9500,84942.00,"9         ",None,,18
45892,1.0000,43560.00,"9         ",None,,18
45893,3.9300,171190.80,"9         ",None,,18
45894,5.1200,188179.20,"9         ",None,,18
45895,3.9600,172497.60,"9         ",None,,18
45896,3.6800,160300.80,"9         ",None,,18
45899,3.0600,133293.60,"9         ",None,,18
45900,3.8800,169012.80,"9         ",None,,18
45901,3.8700,168577.20,"9         ",None,,18
45902,3.9600,172497.60,"9         ",None,,18
45903,2.1600,94089.60,"9         ",None,,18
45904,2.1600,94089.60,"9         ",None,,18
45905,2.1600,94089.60,"9         ",None,,18
45906,1.7000,74052.00,"9         ",None,,18
45907,3.9800,173368.80,"9         ",None,,18
45908,4.8400,210830.40,"9         ",None,,18
45909,2.0000,87120.00,"9         ",None,,18
45910,17.3200,754459.20,"9         ","Rural Homesite                          ",,18
45911,10.0000,435600.00,"9         ",None,,18
45912,20.0000,871200.00,"9         ","Rural Homesite                          ",,18
45913,20.0000,871200.00,"9         ","Rural Homesite                          ",,18
45914,11.9600,520977.60,"9         ","Rural Homesite                          ",,18
45915,10.9100,475239.60,"9         ","Rural Homesite                          ",,18
45916,5.0100,218235.60,"9         ","Rural Homesite                          ",,18
45917,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
45918,5.1500,224334.00,"9         ","Rural Homesite                          ",,18
45919,5.1200,223027.20,"9         ",None,,18
45920,5.0000,224334.00,"9         ",None,,18
45921,4.3800,190792.80,"9         ",None,,18
45922,5.0000,217800.00,"9         ","Rural Homesite                          ",,18
45923,4.7900,208652.40,"9         ",None,,18
45924,5.0000,217800.00,"9         ",None,,18
