prop_id,owner_id,exmpt_type_cd,exmpt_subtype_cd,exemption_pct
47556,62416,EX,"GOVT ",
47557,62416,EX,"GOVT ",
47558,62416,EX,"GOVT ",
47564,62416,EX,"GOVT ",
47565,62416,EX,"GOVT ",
47566,62416,EX,"GOVT ",
47567,62416,EX,"GOVT ",
47612,62415,EX,"GOVT ",
47615,41497,EX,DOR,100.00
47619,66777,SNR/DSBL,SA,100.00
47622,439970,SNR/DSBL,SA,100.00
47629,64352,SNR/DSBL,SA,100.00
47635,41492,DOR,,100.00
47636,41496,EX,DOR,100.00
47688,27852,EX,"GOVT ",
47700,473504,SNR/DSBL,SA,100.00
47707,33333,SNR/DSBL,SA,100.00
47743,130025,EX,"GOVT ",
47744,130025,EX,"GOVT ",
47745,130025,EX,"GOVT ",
47747,17615,EX,DOR,100.00
47748,17615,EX,DOR,100.00
47772,78290,EX,DOR,100.00
47793,82380,EX,UTL,100.00
47832,203080,SNR/DSBL,SB,100.00
47853,433795,SNR/DSBL,SA,100.00
47855,431995,EX,DOR,100.00
47870,27852,EX,"GOVT ",
47889,16755,SNR/DSBL,"SA   ",100.00
47902,122450,SNR/DSBL,SA,100.00
47904,102796,SNR/DSBL,SA,100.00
47936,11046,SNR/DSBL,SA,100.00
47946,59125,SNR/DSBL,SB,100.00
47989,151457,SNR/DSBL,"SA   ",87.72
47997,174702,SNR/DSBL,SA,100.00
48008,19446,SNR/DSBL,"SA   ",100.00
48022,17836,EX,GOVT,100.00
48086,94523,SNR/DSBL,SA,100.00
48125,47048,EX,"GOVT ",
48127,138043,EX,GOVT,100.00
48140,108450,EX,DOR,100.00
48155,27895,EX,"GOVT ",
48164,17760,EX,"GOVT ",
48165,17760,EX,"GOVT ",
48170,27895,EX,"GOVT ",
48180,182926,SNR/DSBL,SA,100.00
48182,135088,SNR/DSBL,SA,100.00
48188,47044,EX,"GOVT ",
48346,17696,EX,GOVT,100.00
48379,17783,EX,"GOVT ",
48396,461602,EX,"GOVT ",
48397,47051,EX,"GOVT ",
48429,146842,SNR/DSBL,SA,100.00
48437,191181,SNR/DSBL,SA,100.00
48448,144369,EX,"GOVT ",
48450,17706,EX,"GOVT ",
48451,204994,U500,,
48452,204994,U500,,
48457,424362,EX,"GOVT ",
48458,424362,EX,"GOVT ",
48459,424362,EX,"GOVT ",
84395,162372,SNR/DSBL,"SA   ",100.00
84415,14084,SNR/DSBL,SA,100.00
84425,68689,SNR/DSBL,"SA   ",100.00
84451,144424,SNR/DSBL,SA,100.00
84460,174711,SNR/DSBL,SA,100.00
84480,166016,SNR/DSBL,"SA   ",100.00
84484,212083,SNR/DSBL,"SA   ",100.00
84557,196135,SNR/DSBL,SB,100.00
84595,187288,SNR/DSBL,"SA   ",100.00
84599,432281,SNR/DSBL,SA,100.00
84644,191816,SNR/DSBL,"SA   ",100.00
84724,161997,SNR/DSBL,SA,100.00
84764,430378,SNR/DSBL,SA,100.00
84790,467816,SNR/DSBL,SA,100.00
84798,429285,SNR/DSBL,SA,100.00
84807,468042,SNR/DSBL,SA,100.00
84839,181262,SNR/DSBL,SA,100.00
84856,225313,U500,,
84902,219845,SNR/DSBL,SA,100.00
84917,75063,SNR/DSBL,"SA   ",100.00
85026,434509,SNR/DSBL,SA,50.00
85034,223733,SNR/DSBL,SA,100.00
85073,226120,SNR/DSBL,"SA   ",100.00
85094,181191,SNR/DSBL,SA,100.00
85095,185054,SNR/DSBL,SA,100.00
85107,197906,SNR/DSBL,"SA   ",100.00
85126,185349,SNR/DSBL,"SA   ",100.00
85146,124043,SNR/DSBL,SA,100.00
85204,205601,U500,,
85309,430405,SNR/DSBL,SA,100.00
85372,214696,SNR/DSBL,"SA   ",100.00
85378,465752,SNR/DSBL,SA,100.00
85485,131473,SNR/DSBL,SA,100.00
85513,210927,SNR/DSBL,SA,100.00
85603,225215,U500,,
85606,225215,U500,,
85661,439073,SNR/DSBL,SA,100.00
85667,209692,SNR/DSBL,SA,100.00
85683,481861,SNR/DSBL,SA,100.00
85686,225215,U500,,
85723,219184,SNR/DSBL,SA,100.00
85737,475665,SNR/DSBL,SA,100.00
85739,86927,SNR/DSBL,SA,100.00
85765,424238,U500,,
85856,454411,SNR/DSBL,SA,100.00
85869,421318,SNR/DSBL,SA,100.00
85912,288477,SNR/DSBL,SA,100.00
85990,433139,SNR/DSBL,SB,100.00
86053,128013,SNR/DSBL,SA,100.00
86137,197193,SNR/DSBL,"SA   ",100.00
86159,46378,U500,,
86256,169366,SNR/DSBL,SA,100.00
86294,444911,SNR/DSBL,"SA   ",100.00
86306,51576,SNR/DSBL,SA,100.00
86313,420961,SNR/DSBL,SA,100.00
86338,139652,SNR/DSBL,SA,100.00
86339,215659,SNR/DSBL,SA,100.00
86388,441598,SNR/DSBL,SA,100.00
86394,421390,SNR/DSBL,SA,100.00
86447,438180,SNR/DSBL,SA,100.00
86449,422878,SNR/DSBL,SA,100.00
86471,209775,SNR/DSBL,SA,100.00
86498,158284,SNR/DSBL,SA,100.00
86517,123263,SNR/DSBL,"SA   ",100.00
86520,180430,SNR/DSBL,SB,100.00
86540,288967,SNR/DSBL,SA,100.00
86642,468373,SNR/DSBL,"SA   ",100.00
86733,120650,SNR/DSBL,SA,100.00
86767,212069,SNR/DSBL,SA,100.00
86777,190543,SNR/DSBL,SA,100.00
86791,164505,SNR/DSBL,"SA   ",100.00
86803,424238,U500,,
86858,435885,SNR/DSBL,SA,100.00
86873,212863,SNR/DSBL,SA,100.00
86897,126952,SNR/DSBL,SA,100.00
86912,454383,SNR/DSBL,SA,100.00
86977,288482,SNR/DSBL,SA,100.00
86988,26566,SNR/DSBL,SA,100.00
87003,418446,SNR/DSBL,SA,100.00
87014,117949,SNR/DSBL,SA,100.00
87055,110371,SNR/DSBL,SA,100.00
87094,111294,SNR/DSBL,SA,100.00
87134,217497,SNR/DSBL,SA,100.00
87137,430649,U500,,
87219,467531,U500,,
87227,177805,SNR/DSBL,"SA   ",100.00
87275,223544,SNR/DSBL,SA,100.00
87292,147461,SNR/DSBL,"SA   ",100.00
87377,82803,SNR/DSBL,"SA   ",100.00
87389,418496,U500,,
87435,174729,SNR/DSBL,"SA   ",100.00
87478,211685,SNR/DSBL,"SA   ",100.00
90072,465017,EX,UTL,100.00
90073,46027,EX,UTL,100.00
90075,453656,U500,,
90081,60153,DOR,,100.00
90082,158771,EX,"GOVT ",
90085,160325,EX,UTL,100.00
90086,46022,EX,UTL,100.00
90090,427379,DOR,,100.00
90091,160325,EX,UTL,100.00
90110,158771,EX,UTL,100.00
90122,113009,EX,UTL,100.00
90128,113026,EX,UTL,100.00
90137,133893,EX,UTL,100.00
90152,27879,EX,CIT,100.00
90153,160325,EX,UTL,100.00
90161,23419,EX,UTL,100.00
90162,17797,EX,"GOVT ",
90166,453656,U500,,
90174,46022,EX,UTL,100.00
90178,160325,SNR/DSBL,EX(DOR),100.00
90179,113029,EX,UTL,100.00
90183,158771,EX,UTL,100.00
90194,130025,EX,"GOVT ",
90195,130025,EX,"GOVT ",
90202,86956,EX,GOVT,100.00
90229,47056,EX,"GOVT ",
90231,27895,EX,"GOVT ",
90241,27895,EX,"GOVT ",
90244,27895,EX,"GOVT ",
90250,86956,EX,GOVT,100.00
90258,27895,EX,"GOVT ",
90273,27895,EX,"GOVT ",
90276,27895,EX,"GOVT ",
90291,86956,EX,"GOVT ",
90363,27871,EX,"GOVT ",
90384,29411,EX,DOR,100.00
90392,17741,EX,"GOVT ",
90393,17742,EX,"GOVT ",
90394,108653,SNR/DSBL,EX(DOR),100.00
91031,193094,DOR,,100.00
91132,86984,EX,"GOVT ",
91141,166264,SNR/DSBL,SA,100.00
91171,471856,SNR/DSBL,SA,100.00
91179,52524,SNR/DSBL,SA,100.00
91182,88162,EX,"GOVT ",
91183,88162,EX,"GOVT ",
91184,88162,EX,"GOVT ",
91193,150764,SNR/DSBL,SA,100.00
91260,127009,SNR/DSBL,SC,100.00
91268,440674,SNR/DSBL,SA,100.00
91273,61594,EX,"GOVT ",
91328,426748,DOR,,100.00
91329,193603,EX,DOR,100.00
91333,61593,EX,"GOVT ",
91356,27895,EX,"GOVT ",
91428,154985,SNR/DSBL,SA,100.00
91453,165968,SNR/DSBL,SB,100.00
91457,221100,SNR/DSBL,SA,100.00
91458,182244,SNR/DSBL,SA,100.00
91476,65549,EX,DOR,100.00
91480,428012,SNR/DSBL,SA,100.00
91484,160517,SNR/DSBL,SA,100.00
91500,449286,SNR/DSBL,SA,100.00
91529,418899,SNR/DSBL,SA,100.00
91535,145710,SNR/DSBL,SA,100.00
91541,109787,EX,UTL,100.00
91555,25919,EX,"GOVT ",
91568,123216,SNR/DSBL,SA,100.00
91579,73446,SNR/DSBL,SA,100.00
91585,165097,SNR/DSBL,SA,100.00
91625,27895,EX,"GOVT ",
24304,466728,SNR/DSBL,SA,100.00
24310,107943,SNR/DSBL,SA,100.00
24317,153637,SNR/DSBL,SA,100.00
24350,132576,SNR/DSBL,SA,100.00
24353,27865,EX,"GOVT ",
24354,27865,EX,"GOVT ",
24355,27865,EX,"GOVT ",
24356,27865,EX,"GOVT ",
24359,27873,EX,"GOVT ",
24386,27854,EX,"GOVT ",
24390,160325,EX,UTL,100.00
24410,173421,SNR/DSBL,"SA   ",100.00
24417,188693,SNR/DSBL,"SA   ",100.00
24419,117254,SNR/DSBL,SA,100.00
24436,95619,SNR/DSBL,SA,100.00
24452,14266,SNR/DSBL,"SA   ",100.00
24457,11217,SNR/DSBL,SA,100.00
24467,212211,SNR/DSBL,"SA   ",100.00
24478,49080,SNR/DSBL,SA,100.00
24483,480995,SNR/DSBL,SA,100.00
24513,219320,SNR/DSBL,"SA   ",100.00
24526,136041,SNR/DSBL,SA,100.00
24549,83981,SNR/DSBL,SA,100.00
24553,62936,SNR/DSBL,"SA   ",100.00
24554,218562,SNR/DSBL,"SA   ",100.00
24600,116347,SNR/DSBL,SA,100.00
24621,451334,SNR/DSBL,SA,100.00
24630,220840,SNR/DSBL,SA,100.00
24642,213545,SNR/DSBL,SA,100.00
24655,42188,SNR/DSBL,SB,100.00
24656,33832,SNR/DSBL,SA,100.00
24701,452798,SNR/DSBL,SA,100.00
24713,138181,SNR/DSBL,SA,100.00
24774,125541,SNR/DSBL,SA,100.00
24797,144410,SNR/DSBL,SA,100.00
24818,148888,SNR/DSBL,SA,100.00
24827,103666,SNR/DSBL,SB,100.00
24850,160325,EX,UTL,100.00
24875,35037,EX,"GOVT ",
24876,35037,EX,"GOVT ",
24880,35037,EX,"GOVT ",
24887,418742,EX,"GOVT ",
24903,418742,EX,"GOVT ",
24904,418742,EX,"GOVT ",
24925,136147,SNR/DSBL,SC,100.00
24936,160325,EX,UTL,100.00
24937,160325,EX,UTL,100.00
24986,288993,EX,DOR,100.00
24992,160325,EX,UTL,100.00
25041,121858,SNR/DSBL,SB,100.00
25064,134697,SNR/DSBL,SA,100.00
25108,102418,EX,"GOVT ",
25109,102527,EX,"GOVT ",
25130,146430,SNR/DSBL,SA,100.00
25133,17705,EX,"GOVT ",
25166,481092,EX,"GOVT ",
25222,164771,SNR/DSBL,SA,87.57
25241,109901,EX,"GOVT ",
25243,27917,EX,"GOVT ",
25258,47044,EX,"GOVT ",
25259,47044,EX,"GOVT ",
25260,47044,EX,"GOVT ",
25261,47044,EX,"GOVT ",
25262,47044,EX,"GOVT ",
25265,207286,SNR/DSBL,SA,100.00
25267,47048,EX,"GOVT ",
25268,47048,EX,"GOVT ",
25269,47048,EX,"GOVT ",
25276,47044,EX,"GOVT ",
25278,469906,SNR/DSBL,SA,100.00
25288,463416,SNR/DSBL,SA,100.00
25299,27917,EX,"GOVT ",
25300,27917,EX,"GOVT ",
25307,47044,EX,"GOVT ",
25313,47044,EX,"GOVT ",
25318,27917,EX,"GOVT ",
25334,47044,EX,"GOVT ",
25342,47044,EX,"GOVT ",
25348,47044,EX,"GOVT ",
25356,47044,EX,"GOVT ",
25370,47044,EX,"GOVT ",
25374,47044,EX,"GOVT ",
25378,47041,EX,"GOVT ",
25379,47044,EX,"GOVT ",
25390,47044,EX,"GOVT ",
25391,47044,EX,"GOVT ",
25395,47044,EX,"GOVT ",
25397,47044,EX,"GOVT ",
25398,47044,EX,"GOVT ",
25407,47044,EX,"GOVT ",
25412,47044,EX,"GOVT ",
25413,47044,EX,"GOVT ",
25421,47044,EX,"GOVT ",
25448,47044,EX,"GOVT ",
25451,47044,EX,"GOVT ",
25459,47044,EX,"GOVT ",
25488,420223,EX,"GOVT ",
25495,17760,EX,"GOVT ",
25496,47044,EX,"GOVT ",
25499,47044,EX,"GOVT ",
25501,424360,EX,"GOVT ",
25503,109903,EX,UTL,100.00
25507,47081,EX,"GOVT ",
25516,84075,EX,"GOVT ",
25519,109904,EX,UTL,100.00
25546,47044,EX,"GOVT ",
25547,160325,EX,UTL,100.00
25549,47044,EX,"GOVT ",
25556,47044,EX,"GOVT ",
25558,480933,SNR/DSBL,"SA   ",100.00
25562,17680,EX,"GOVT ",
25607,52409,SNR/DSBL,SA,100.00
25639,47062,EX,"GOVT ",
25659,86969,EX,"GOVT ",
25664,47062,EX,"GOVT ",
25665,17795,EX,"GOVT ",
25679,47062,EX,"GOVT ",
25687,150218,SNR/DSBL,SA,100.00
25723,61635,EX,"GOVT ",
25729,61629,EX,"GOVT ",
25745,470118,SNR/DSBL,SA,100.00
25746,179448,SNR/DSBL,"SA   ",100.00
25755,208550,SNR/DSBL,"SA   ",100.00
25767,95467,SNR/DSBL,SA,61.12
25797,160404,SNR/DSBL,SA,100.00
25812,137087,SNR/DSBL,SC,100.00
25817,27854,EX,"GOVT ",
25840,39866,SNR/DSBL,"SA   ",100.00
25846,84222,SNR/DSBL,"SA   ",100.00
25847,177481,SNR/DSBL,SC,100.00
25853,111083,EX,DOR,100.00
25868,202701,SNR/DSBL,"SA   ",50.00
25873,433783,EX,CIT,100.00
25874,90708,SNR/DSBL,"SA   ",100.00
25884,95183,SNR/DSBL,SA,100.00
25898,83959,SNR/DSBL,"SA   ",100.00
25954,147653,SNR/DSBL,SA,100.00
25975,102747,SNR/DSBL,"SA   ",100.00
25992,71620,SNR/DSBL,SA,100.00
25994,428527,SNR/DSBL,SA,100.00
26007,215117,SNR/DSBL,SA,100.00
26008,218062,SNR/DSBL,SA,100.00
26019,163199,SNR/DSBL,SA,100.00
26053,105538,SNR/DSBL,SA,100.00
26067,198625,SNR/DSBL,"SA   ",100.00
26083,470773,SNR/DSBL,"SA   ",100.00
26092,167661,SNR/DSBL,"SA   ",100.00
26093,15850,SNR/DSBL,SA,100.00
26102,106583,SNR/DSBL,"SA   ",.00
26103,103996,SNR/DSBL,"SA   ",.00
26111,61654,DOR,,100.00
26156,221785,SNR/DSBL,SA,100.00
26171,423796,SNR/DSBL,SA,100.00
26188,27873,EX,"GOVT ",
26221,440924,SNR/DSBL,SA,100.00
26222,93047,SNR/DSBL,SA,100.00
26226,468639,SNR/DSBL,SA,100.00
26239,160154,SNR/DSBL,SA,100.00
26241,132510,SNR/DSBL,SB,100.00
26251,27671,EX,DOR,100.00
26252,61258,SNR/DSBL,SA,100.00
26255,219538,SNR/DSBL,SB,100.00
26303,128482,SNR/DSBL,SA,100.00
26304,111106,SNR/DSBL,SA,100.00
26306,72656,SNR/DSBL,"SA   ",100.00
26307,16288,SNR/DSBL,SA,100.00
26330,17845,EX,UTL,100.00
306623,225100,SNR/DSBL,SA,100.00
306627,226116,SNR/DSBL,SC,100.00
306636,423104,SNR/DSBL,SA,100.00
306643,463642,SNR/DSBL,SC,100.00
306662,27854,EX,GOVT,100.00
306663,61629,EX,"GOVT ",
306723,68651,SNR/DSBL,SA,100.00
306735,27917,EX,GOVT,100.00
306738,164260,EX,"GOVT ",100.00
306739,164260,EX,"GOVT ",
306740,61595,EX,"GOVT ",
306750,17680,EX,"GOVT ",
306757,193890,EX,GOVT,100.00
306763,186717,DOR,,100.00
306793,85547,SNR/DSBL,SA,100.00
306801,84330,U500,,
306803,27895,EX,CIT,100.00
306812,68779,EX,DOR,100.00
306813,61593,EX,"GOVT ",
306814,61593,EX,"GOVT ",
306815,458092,U500,,
306827,195901,EX,DOR,100.00
306882,164260,EX,"GOVT ",
306883,27895,EX,"GOVT ",
306904,225498,U500,,
306936,86956,EX,"GOVT ",
306940,86956,EX,"GOVT ",
306982,471194,EX,DOR,100.00
306996,225696,U500,,
307019,225745,U500,,
307023,225761,U500,,
307031,225766,HOF,HOF,100.00
307052,225799,U500,,
307056,225803,U500,,
307062,225811,U500,,
307067,202098,U500,,
307087,225866,U500,,
307149,288692,U500,,
307354,425450,SNR/DSBL,SA,100.00
307359,177832,EX,DOR,100.00
307361,61593,EX,GOVT,100.00
307362,61593,EX,GOVT,100.00
307363,61593,EX,GOVT,100.00
307470,91134,EX,GOVT,100.00
307483,27895,EX,GOVT,100.00
307489,224052,U500,,
307498,420221,U500,,
307507,213666,U500,,
307511,420233,U500,,
307512,420235,U500,,
307513,420235,U500,,
307516,420237,U500,,
307549,61593,EX,GOVT,100.00
307550,61593,EX,GOVT,100.00
307553,86956,EX,GOVT,100.00
307554,86956,EX,GOVT,100.00
307565,27895,EX,GOVT,100.00
307568,427901,U500,,
307597,420429,U500,,
307605,27920,EX,GOVT,100.00
307606,27917,EX,GOVT,100.00
307645,27895,EX,GOVT,100.00
307646,420567,EX,GOVT,100.00
307648,27895,EX,GOVT,100.00
307694,420595,U500,,
307695,420595,U500,,
307696,420595,U500,,
307697,420595,U500,,
307698,420560,U500,,
307703,420627,U500,,
307704,123810,U500,,
307705,424028,U500,,
307752,421519,SNR/DSBL,SA,100.00
307764,113148,U500,,
307778,435279,EX,GOVT,100.00
307779,438375,EX,GOVT,100.00
307808,224875,EX,DOR,100.00
307818,195313,U500,,
307887,27895,EX,GOVT,100.00
307898,130025,EX,"GOVT ",
307969,421224,U500,,
307973,421245,U500,,
307974,421245,U500,,
307975,203315,U500,,
307976,203315,U500,,
307977,17693,EX,GOVT,100.00
308007,460722,SNR/DSBL,SC,100.00
308017,469690,SNR/DSBL,SB,100.00
308025,61629,EX,GOVT,100.00
308026,160325,EX,DOR,100.00
308029,160325,EX,DOR,100.00
308030,160325,EX,DOR,100.00
308031,160325,EX,DOR,100.00
308060,178653,U500,,
308061,178653,U500,,
308064,218534,U500,,
308065,218534,U500,,
308071,24155,U500,,
308097,421787,U500,,
308099,422086,EX,DOR,100.00
308111,421845,U500,,
308124,27895,EX,GOVT,100.00
308125,27895,EX,GOVT,100.00
308140,422035,U500,,
308143,422056,EX,GOVT,100.00
308159,61636,EX,GOVT,100.00
308160,61636,EX,GOVT,100.00
308171,422140,U500,,
308172,218801,U500,,
308173,218801,U500,,
308174,218801,U500,,
308175,86956,EX,GOVT,100.00
308176,86956,EX,GOVT,100.00
308177,86956,EX,GOVT,100.00
308180,210526,U500,,
308183,205614,U500,,
308184,205614,U500,,
308185,205614,U500,,
308186,205614,U500,,
308211,422244,U500,,
308212,422252,HOF,HOF,100.00
308217,422280,U500,,
308220,444385,U500,,
308229,422413,U500,,
308230,422424,HOF,HOF,
308231,86468,U500,,
308232,86468,U500,,
308233,86468,U500,,
308236,209134,U500,,
308242,210770,U500,,
308245,91043,EX,DOR,100.00
308249,195458,U500,,
308250,444435,U500,,
308260,199073,U500,,
308261,422623,U500,,
308267,422640,U500,,
308274,422721,U500,,
308293,109894,EX,GOVT,100.00
308294,27895,EX,GOVT,100.00
308300,423034,U500,,
308319,27895,EX,"GOVT ",
308337,86956,EX,GOVT,100.00
308357,160325,EX,GOVT,100.00
308384,424148,U500,,
308387,424154,U500,,
308389,35037,EX,GOVT,100.00
308399,61588,EX,GOVT,100.00
308400,61588,EX,GOVT,100.00
308404,455033,EX,GOVT,100.00
308405,418858,EX,FED,100.00
308406,281459,EX,GOVT,100.00
308408,455033,EX,GOVT,100.00
308409,418858,EX,FED,100.00
308411,15218,SNR/DSBL,SA,100.00
308413,17680,EX,GOVT,100.00
308417,27895,EX,GOVT,100.00
308421,27895,EX,GOVT,100.00
308474,424675,EX,DOR,100.00
308490,424755,U500,,
308502,61629,EX,GOVT,100.00
308503,61629,EX,GOVT,100.00
308540,473645,SNR/DSBL,SA,100.00
308556,27895,EX,GOVT,100.00
308605,27852,EX,GOVT,100.00
308743,426439,SNR/DSBL,SA,100.00
308816,431146,SNR/DSBL,SA,100.00
308834,27895,EX,GOVT,100.00
308903,425899,U500,,
308910,437799,SNR/DSBL,SA,100.00
309045,27895,EX,GOVT,100.00
309046,27895,EX,GOVT,100.00
309067,443431,SNR/DSBL,SC,100.00
309136,26156,EX,,100.00
309137,27852,EX,GOVT,100.00
309142,113102,EX,GOVT,100.00
309145,160325,EX,GOVT,100.00
309152,27895,EX,CIT,100.00
309173,432801,SNR/DSBL,SA,100.00
309276,207849,EX,DOR,100.00
309278,207849,EX,DOR,100.00
309325,160325,EX,GOVT,100.00
93562,93716,SNR/DSBL,SA,100.00
93574,466307,SNR/DSBL,"SA   ",100.00
93578,120759,SNR/DSBL,SA,100.00
93654,17673,EX,"GOVT ",
93697,72659,SNR/DSBL,"SA   ",100.00
93711,192390,SNR/DSBL,SB,100.00
93735,194031,SNR/DSBL,"SA   ",100.00
93780,192245,SNR/DSBL,SA,100.00
93787,419326,SNR/DSBL,SA,100.00
93849,127170,U500,,
93867,153298,SNR/DSBL,"SA   ",100.00
93920,156285,SNR/DSBL,SA,100.00
93938,221972,SNR/DSBL,SA,100.00
93965,433472,SNR/DSBL,SB,100.00
93967,442213,SNR/DSBL,SA,100.00
93969,143199,SNR/DSBL,SA,100.00
94190,112916,EX,"MBIN ",
94253,123005,HOF,HOF,100.00
94345,123261,U500,,
94533,426240,EX,"GOVT ",
94616,27677,EX,DOR,100.00
94633,141092,SNR/DSBL,SA,50.00
94768,135622,SNR/DSBL,SA,100.00
95061,168703,SNR/DSBL,SA,100.00
95071,69223,SNR/DSBL,SA,100.00
95072,443225,SNR/DSBL,SA,100.00
95075,216389,SNR/DSBL,SA,100.00
95116,418509,SNR/DSBL,SA,100.00
95121,168016,SNR/DSBL,SA,100.00
112184,129257,SNR/DSBL,SA,100.00
112206,27852,EX,"GOVT ",
112280,188892,SNR/DSBL,SA,100.00
112311,138043,EX,"GOVT ",
231784,86984,EX,"GOVT ",
231799,200793,SNR/DSBL,SB,100.00
231815,213099,U500,,
231828,125551,HOF,HOF,100.00
271510,120637,U500,,
271537,452025,SNR/DSBL,SA,100.00
271554,435693,SNR/DSBL,SA,100.00
271676,216073,SNR/DSBL,SA,100.00
271677,459308,SNR/DSBL,SB,100.00
271755,467950,SNR/DSBL,SA,100.00
271764,426289,SNR/DSBL,SB,100.00
271786,140317,SNR/DSBL,SA,100.00
271789,144375,SNR/DSBL,SA,100.00
271840,88159,EX,"GOVT ",
271901,16124,SNR/DSBL,SB,100.00
271977,102434,EX,"GOVT ",
271979,102434,EX,"GOVT ",
271992,424490,EX,"GOVT ",
271997,102434,EX,"GOVT ",
272053,126650,EX,"GOVT ",
272093,98064,SNR/DSBL,"SA   ",100.00
272100,31845,SNR/DSBL,SA,100.00
272109,426968,SNR/DSBL,SB,100.00
272285,159482,SNR/DSBL,SA,100.00
272314,69686,SNR/DSBL,SC,100.00
272377,130590,SNR/DSBL,SB,100.00
272425,27895,EX,"GOVT ",
272433,434927,SNR/DSBL,SA,100.00
272531,113102,EX,"GOVT ",
272609,27895,EX,"GOVT ",
272614,27895,EX,"GOVT ",
272615,27895,EX,"GOVT ",
272648,454013,SNR/DSBL,SA,100.00
272694,133893,EX,UTL,100.00
272806,141475,SNR/DSBL,SB,100.00
272825,184413,SNR/DSBL,SC,100.00
272924,130025,EX,"GOVT ",
272928,86956,EX,"GOVT ",
272939,173551,SNR/DSBL,"SA   ",100.00
273025,27895,EX,"GOVT ",
273095,130025,EX,"GOVT ",
273160,155362,SNR/DSBL,"SA   ",75.11
273198,17791,EX,"GOVT ",
273199,130936,DOR,,100.00
273200,130936,DOR,,100.00
273201,17791,EX,"GOVT ",
273203,17791,EX,"GOVT ",
273259,454384,SNR/DSBL,SA,100.00
273411,189947,SNR/DSBL,SA,100.00
273563,443338,EX,GOVT,100.00
273602,147157,SNR/DSBL,SB,100.00
273813,47044,EX,"GOVT ",
273818,138043,EX,"GOVT ",
274079,27895,EX,"GOVT ",
274220,448958,SNR/DSBL,"SA   ",100.00
274221,144453,SNR/DSBL,SA,100.00
274222,477188,SNR/DSBL,SA,100.00
274247,61593,EX,"GOVT ",
274257,160636,SNR/DSBL,SA,100.00
274261,86956,EX,"GOVT ",
274262,86956,EX,"GOVT ",
274264,130025,EX,"GOVT ",
274268,186717,DOR,,100.00
274306,27895,EX,"GOVT ",
274312,27895,EX,"GOVT ",
274362,175428,EX,GOVT,100.00
274377,136646,EX,"GOVT ",
274390,144116,SNR/DSBL,SA,100.00
274436,141836,SNR/DSBL,SC,100.00
274442,201910,SNR/DSBL,SA,100.00
274461,132819,SNR/DSBL,SA,100.00
274472,147239,SNR/DSBL,SA,100.00
274477,201386,SNR/DSBL,SA,100.00
274495,433737,SNR/DSBL,SA,100.00
274507,426071,SNR/DSBL,SA,100.00
274531,12496,SNR/DSBL,SC,100.00
274539,27895,EX,"GOVT ",
274549,471445,SNR/DSBL,SB,100.00
274560,421667,SNR/DSBL,SA,100.00
274566,153465,SNR/DSBL,SC,100.00
274673,455882,SNR/DSBL,SA,100.00
274749,449243,SNR/DSBL,SA,100.00
274850,89557,SNR/DSBL,"SA   ",100.00
274886,61588,EX,"GOVT ",
274935,422372,SNR/DSBL,SA,100.00
274981,478847,SNR/DSBL,SA,100.00
275072,164744,SNR/DSBL,SA,100.00
275228,17828,EX,UTL,100.00
275236,430526,SNR/DSBL,SA,100.00
275241,222718,SNR/DSBL,SA,100.00
275257,27917,EX,"GOVT ",
275259,27917,EX,"GOVT ",
275277,103258,SNR/DSBL,"SA   ",100.00
275294,27895,EX,"GOVT ",
275324,137953,EX,DOR,100.00
275360,202836,SNR/DSBL,SA,100.00
275364,439501,SNR/DSBL,SA,100.00
275365,174596,SNR/DSBL,"SA   ",100.00
275382,187562,SNR/DSBL,SA,100.00
275463,462295,SNR/DSBL,SA,100.00
275465,129176,SNR/DSBL,SB,100.00
275466,152810,SNR/DSBL,"SA   ",100.00
275525,139416,SNR/DSBL,SA,100.00
275542,466500,SNR/DSBL,SA,100.00
275548,448990,SNR/DSBL,SA,100.00
275551,142185,SNR/DSBL,SA,100.00
275554,214619,SNR/DSBL,SA,100.00
275755,27917,EX,"GOVT ",
275758,27852,EX,"GOVT ",
275780,27895,EX,"GOVT ",
275804,134781,SNR/DSBL,SA,100.00
275816,160325,EX,UTL,100.00
275903,455897,DOR,,100.00
275914,131033,U500,,
275953,135839,U500,,
275993,204445,U500,,
275995,418858,EX,FED,100.00
275997,418858,EX,FED,100.00
276009,136077,EX,DOR,100.00
276028,480548,SNR/DSBL,"SA   ",100.00
276050,126044,EX,"GOVT ",
276064,88053,EX,"GOVT ",
276073,161237,SNR/DSBL,SA,100.00
276184,451116,SNR/DSBL,SA,100.00
276193,149204,SNR/DSBL,SA,100.00
276195,65568,SNR/DSBL,"SA   ",80.13
276198,60450,EX,DOR,100.00
276312,103576,SNR/DSBL,SA,100.00
276352,162806,SNR/DSBL,SA,100.00
276363,160325,U500,,
276416,463329,SNR/DSBL,SC,100.00
276447,61593,EX,"GOVT ",
276448,61593,EX,"GOVT ",
48460,424362,EX,"GOVT ",
48461,424362,EX,"GOVT ",
48462,467571,U500,,
48464,47044,EX,"GOVT ",
48466,17705,EX,"GOVT ",
48467,17772,EX,"GOVT ",
48468,108751,U500,,
48469,17705,EX,"GOVT ",
48470,17705,EX,"GOVT ",
48473,17705,EX,"GOVT ",
48474,47044,EX,"GOVT ",
48475,47045,EX,"GOVT ",
